loan_id,Customer_ID,loan_start_date,tenure,installment_num,loan_amt,due_amt,paid_amt,overdue_amt,balance,snapshot_date
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,1,10000,1000,1000,0,9000,1/4/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,2,10000,1000,0,1000,9000,1/5/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,3,10000,1000,2000,0,7000,1/6/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,4,10000,1000,0,1000,7000,1/7/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,5,10000,1000,0,2000,7000,1/8/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,6,10000,1000,0,3000,7000,1/9/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,7,10000,1000,0,4000,7000,1/10/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,8,10000,1000,0,5000,7000,1/11/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,9,10000,1000,0,6000,7000,1/12/2023
CUS_0x4fd4_2023_03_01,CUS_0x4fd4,1/3/2023,10,10,10000,1000,0,7000,7000,1/1/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,1,10000,1000,0,1000,10000,1/2/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,2,10000,1000,0,2000,10000,1/3/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,3,10000,1000,3000,0,7000,1/4/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,4,10000,1000,0,1000,7000,1/5/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,5,10000,1000,0,2000,7000,1/6/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,6,10000,1000,0,3000,7000,1/7/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,7,10000,1000,0,4000,7000,1/8/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,8,10000,1000,0,5000,7000,1/9/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,9,10000,1000,0,6000,7000,1/10/2024
CUS_0x4fd8_2024_01_01,CUS_0x4fd8,1/1/2024,10,10,10000,1000,0,7000,7000,1/11/2024
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,1,10000,1000,1000,0,9000,1/9/2024
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,2,10000,1000,1000,0,8000,1/10/2024
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,3,10000,1000,0,1000,8000,1/11/2024
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,4,10000,1000,2000,0,6000,1/12/2024
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,5,10000,1000,0,1000,6000,1/1/2025
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,6,10000,1000,0,2000,6000,1/2/2025
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,7,10000,1000,0,3000,6000,1/3/2025
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,8,10000,1000,0,4000,6000,1/4/2025
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,9,10000,1000,0,5000,6000,1/5/2025
CUS_0x4fe9_2024_08_01,CUS_0x4fe9,1/8/2024,10,10,10000,1000,0,6000,6000,1/6/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,0,10000,0,0,0,10000,1/11/2024
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,1,10000,1000,1000,0,9000,1/12/2024
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,2,10000,1000,1000,0,8000,1/1/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,3,10000,1000,1000,0,7000,1/2/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,4,10000,1000,1000,0,6000,1/3/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,5,10000,1000,1000,0,5000,1/4/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,6,10000,1000,1000,0,4000,1/5/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,7,10000,1000,1000,0,3000,1/6/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,8,10000,1000,1000,0,2000,1/7/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,9,10000,1000,1000,0,1000,1/8/2025
CUS_0x4feb_2024_11_01,CUS_0x4feb,1/11/2024,10,10,10000,1000,1000,0,0,1/9/2025
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,0,10000,0,0,0,10000,1/11/2023
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,1,10000,1000,1000,0,9000,1/12/2023
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,2,10000,1000,1000,0,8000,1/1/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,3,10000,1000,1000,0,7000,1/2/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,4,10000,1000,0,1000,7000,1/3/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,5,10000,1000,0,2000,7000,1/4/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,6,10000,1000,0,3000,7000,1/5/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,7,10000,1000,0,4000,7000,1/6/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,8,10000,1000,0,5000,7000,1/7/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,9,10000,1000,0,6000,7000,1/8/2024
CUS_0x4fed_2023_11_01,CUS_0x4fed,1/11/2023,10,10,10000,1000,0,7000,7000,1/9/2024
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,0,10000,0,0,0,10000,1/8/2023
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,1,10000,1000,1000,0,9000,1/9/2023
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,2,10000,1000,1000,0,8000,1/10/2023
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,3,10000,1000,1000,0,7000,1/11/2023
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,4,10000,1000,1000,0,6000,1/12/2023
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,5,10000,1000,1000,0,5000,1/1/2024
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,6,10000,1000,1000,0,4000,1/2/2024
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,7,10000,1000,1000,0,3000,1/3/2024
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,8,10000,1000,1000,0,2000,1/4/2024
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,9,10000,1000,1000,0,1000,1/5/2024
CUS_0x4fee_2023_08_01,CUS_0x4fee,1/8/2023,10,10,10000,1000,1000,0,0,1/6/2024
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,0,10000,0,0,0,10000,1/2/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,1,10000,1000,1000,0,9000,1/3/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,2,10000,1000,1000,0,8000,1/4/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,3,10000,1000,1000,0,7000,1/5/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,4,10000,1000,1000,0,6000,1/6/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,5,10000,1000,1000,0,5000,1/7/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,6,10000,1000,1000,0,4000,1/8/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,7,10000,1000,1000,0,3000,1/9/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,8,10000,1000,1000,0,2000,1/10/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,9,10000,1000,1000,0,1000,1/11/2023
CUS_0x4ff5_2023_02_01,CUS_0x4ff5,1/2/2023,10,10,10000,1000,1000,0,0,1/12/2023
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,0,10000,0,0,0,10000,1/10/2024
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,1,10000,1000,0,1000,10000,1/11/2024
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,2,10000,1000,2000,0,8000,1/12/2024
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,3,10000,1000,1000,0,7000,1/1/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,4,10000,1000,0,1000,7000,1/2/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,5,10000,1000,0,2000,7000,1/3/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,6,10000,1000,0,3000,7000,1/4/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,7,10000,1000,0,4000,7000,1/5/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,8,10000,1000,0,5000,7000,1/6/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,9,10000,1000,0,6000,7000,1/7/2025
CUS_0x4ff7_2024_10_01,CUS_0x4ff7,1/10/2024,10,10,10000,1000,0,7000,7000,1/8/2025
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,0,10000,0,0,0,10000,1/10/2023
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,1,10000,1000,1000,0,9000,1/11/2023
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,2,10000,1000,1000,0,8000,1/12/2023
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,3,10000,1000,0,1000,8000,1/1/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,4,10000,1000,2000,0,6000,1/2/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,5,10000,1000,0,1000,6000,1/3/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,6,10000,1000,0,2000,6000,1/4/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,7,10000,1000,0,3000,6000,1/5/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,8,10000,1000,0,4000,6000,1/6/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,9,10000,1000,0,5000,6000,1/7/2024
CUS_0x4ff8_2023_10_01,CUS_0x4ff8,1/10/2023,10,10,10000,1000,0,6000,6000,1/8/2024
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,0,10000,0,0,0,10000,1/8/2024
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,1,10000,1000,1000,0,9000,1/9/2024
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,2,10000,1000,1000,0,8000,1/10/2024
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,3,10000,1000,1000,0,7000,1/11/2024
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,4,10000,1000,1000,0,6000,1/12/2024
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,5,10000,1000,1000,0,5000,1/1/2025
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,6,10000,1000,1000,0,4000,1/2/2025
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,7,10000,1000,1000,0,3000,1/3/2025
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,8,10000,1000,1000,0,2000,1/4/2025
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,9,10000,1000,1000,0,1000,1/5/2025
CUS_0x4ffd_2024_08_01,CUS_0x4ffd,1/8/2024,10,10,10000,1000,1000,0,0,1/6/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,0,10000,0,0,0,10000,1/9/2024
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,1,10000,1000,1000,0,9000,1/10/2024
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,2,10000,1000,1000,0,8000,1/11/2024
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,3,10000,1000,0,1000,8000,1/12/2024
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,4,10000,1000,2000,0,6000,1/1/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,5,10000,1000,0,1000,6000,1/2/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,6,10000,1000,0,2000,6000,1/3/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,7,10000,1000,0,3000,6000,1/4/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,8,10000,1000,0,4000,6000,1/5/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,9,10000,1000,0,5000,6000,1/6/2025
CUS_0x5000_2024_09_01,CUS_0x5000,1/9/2024,10,10,10000,1000,0,6000,6000,1/7/2025
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,0,10000,0,0,0,10000,1/4/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,1,10000,1000,0,1000,10000,1/5/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,2,10000,1000,2000,0,8000,1/6/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,3,10000,1000,1000,0,7000,1/7/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,4,10000,1000,1000,0,6000,1/8/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,5,10000,1000,0,1000,6000,1/9/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,6,10000,1000,0,2000,6000,1/10/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,7,10000,1000,0,3000,6000,1/11/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,8,10000,1000,0,4000,6000,1/12/2023
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,9,10000,1000,0,5000,6000,1/1/2024
CUS_0x5002_2023_04_01,CUS_0x5002,1/4/2023,10,10,10000,1000,0,6000,6000,1/2/2024
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,0,10000,0,0,0,10000,1/12/2024
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,1,10000,1000,0,1000,10000,1/1/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,2,10000,1000,2000,0,8000,1/2/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,3,10000,1000,0,1000,8000,1/3/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,4,10000,1000,2000,0,6000,1/4/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,5,10000,1000,0,1000,6000,1/5/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,6,10000,1000,0,2000,6000,1/6/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,7,10000,1000,0,3000,6000,1/7/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,8,10000,1000,0,4000,6000,1/8/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,9,10000,1000,0,5000,6000,1/9/2025
CUS_0x500d_2024_12_01,CUS_0x500d,1/12/2024,10,10,10000,1000,0,6000,6000,1/10/2025
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,0,10000,0,0,0,10000,1/11/2023
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,1,10000,1000,1000,0,9000,1/12/2023
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,2,10000,1000,0,1000,9000,1/1/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,3,10000,1000,0,2000,9000,1/2/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,4,10000,1000,3000,0,6000,1/3/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,5,10000,1000,0,1000,6000,1/4/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,6,10000,1000,0,2000,6000,1/5/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,7,10000,1000,0,3000,6000,1/6/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,8,10000,1000,0,4000,6000,1/7/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,9,10000,1000,0,5000,6000,1/8/2024
CUS_0x5012_2023_11_01,CUS_0x5012,1/11/2023,10,10,10000,1000,0,6000,6000,1/9/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,0,10000,0,0,0,10000,1/3/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,1,10000,1000,1000,0,9000,1/4/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,2,10000,1000,1000,0,8000,1/5/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,3,10000,1000,1000,0,7000,1/6/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,4,10000,1000,0,1000,7000,1/7/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,5,10000,1000,0,2000,7000,1/8/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,6,10000,1000,0,3000,7000,1/9/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,7,10000,1000,0,4000,7000,1/10/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,8,10000,1000,0,5000,7000,1/11/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,9,10000,1000,0,6000,7000,1/12/2024
CUS_0x501c_2024_03_01,CUS_0x501c,1/3/2024,10,10,10000,1000,0,7000,7000,1/1/2025
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,0,10000,0,0,0,10000,1/2/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,1,10000,1000,1000,0,9000,1/3/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,2,10000,1000,1000,0,8000,1/4/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,3,10000,1000,1000,0,7000,1/5/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,4,10000,1000,1000,0,6000,1/6/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,5,10000,1000,1000,0,5000,1/7/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,6,10000,1000,1000,0,4000,1/8/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,7,10000,1000,1000,0,3000,1/9/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,8,10000,1000,1000,0,2000,1/10/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,9,10000,1000,1000,0,1000,1/11/2024
CUS_0x501d_2024_02_01,CUS_0x501d,1/2/2024,10,10,10000,1000,1000,0,0,1/12/2024
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,0,10000,0,0,0,10000,1/6/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,1,10000,1000,1000,0,9000,1/7/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,2,10000,1000,1000,0,8000,1/8/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,3,10000,1000,1000,0,7000,1/9/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,4,10000,1000,1000,0,6000,1/10/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,5,10000,1000,1000,0,5000,1/11/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,6,10000,1000,1000,0,4000,1/12/2023
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,7,10000,1000,1000,0,3000,1/1/2024
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,8,10000,1000,1000,0,2000,1/2/2024
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,9,10000,1000,1000,0,1000,1/3/2024
CUS_0x5029_2023_06_01,CUS_0x5029,1/6/2023,10,10,10000,1000,1000,0,0,1/4/2024
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,0,10000,0,0,0,10000,1/5/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,1,10000,1000,1000,0,9000,1/6/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,2,10000,1000,1000,0,8000,1/7/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,3,10000,1000,1000,0,7000,1/8/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,4,10000,1000,1000,0,6000,1/9/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,5,10000,1000,1000,0,5000,1/10/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,6,10000,1000,1000,0,4000,1/11/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,7,10000,1000,1000,0,3000,1/12/2023
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,8,10000,1000,1000,0,2000,1/1/2024
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,9,10000,1000,1000,0,1000,1/2/2024
CUS_0x502c_2023_05_01,CUS_0x502c,1/5/2023,10,10,10000,1000,1000,0,0,1/3/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,0,10000,0,0,0,10000,1/12/2023
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,1,10000,1000,1000,0,9000,1/1/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,2,10000,1000,1000,0,8000,1/2/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,3,10000,1000,1000,0,7000,1/3/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,4,10000,1000,1000,0,6000,1/4/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,5,10000,1000,1000,0,5000,1/5/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,6,10000,1000,1000,0,4000,1/6/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,7,10000,1000,1000,0,3000,1/7/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,8,10000,1000,1000,0,2000,1/8/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,9,10000,1000,1000,0,1000,1/9/2024
CUS_0x5035_2023_12_01,CUS_0x5035,1/12/2023,10,10,10000,1000,1000,0,0,1/10/2024
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,0,10000,0,0,0,10000,1/4/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,1,10000,1000,1000,0,9000,1/5/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,2,10000,1000,1000,0,8000,1/6/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,3,10000,1000,1000,0,7000,1/7/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,4,10000,1000,1000,0,6000,1/8/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,5,10000,1000,1000,0,5000,1/9/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,6,10000,1000,1000,0,4000,1/10/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,7,10000,1000,1000,0,3000,1/11/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,8,10000,1000,1000,0,2000,1/12/2023
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,9,10000,1000,1000,0,1000,1/1/2024
CUS_0x5036_2023_04_01,CUS_0x5036,1/4/2023,10,10,10000,1000,1000,0,0,1/2/2024
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,0,10000,0,0,0,10000,1/1/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,1,10000,1000,1000,0,9000,1/2/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,2,10000,1000,1000,0,8000,1/3/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,3,10000,1000,1000,0,7000,1/4/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,4,10000,1000,1000,0,6000,1/5/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,5,10000,1000,1000,0,5000,1/6/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,6,10000,1000,1000,0,4000,1/7/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,7,10000,1000,1000,0,3000,1/8/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,8,10000,1000,1000,0,2000,1/9/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,9,10000,1000,1000,0,1000,1/10/2025
CUS_0x503f_2025_01_01,CUS_0x503f,1/1/2025,10,10,10000,1000,1000,0,0,1/11/2025
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,0,10000,0,0,0,10000,1/1/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,1,10000,1000,1000,0,9000,1/2/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,2,10000,1000,1000,0,8000,1/3/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,3,10000,1000,1000,0,7000,1/4/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,4,10000,1000,1000,0,6000,1/5/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,5,10000,1000,1000,0,5000,1/6/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,6,10000,1000,1000,0,4000,1/7/2024
CUS_0x5044_2024_01_01,CUS_0x5044,1/1/2024,10,7,10000,1000,1000,0,3000,1/8/2024
